storeName,storeLoc,reviewerUsername,ratingDate,reviewText,rating
Nam Nam Noodle Bar,"Wheelock Place #B2-02 Wheelock Place  501, Singapore 238880, Singapore Singapore",herry S,13-Apr-13,Its the place to go if you are craving for comfort f ,4.0
Nam Nam Noodle Bar,"Wheelock Place #B2-02 Wheelock Place  501, Singapore 238880, Singapore Singapore",Etonian8,12-Apr-13,Had lunch there with a colleag ,4.0
Nam Nam Noodle Bar,"Wheelock Place #B2-02 Wheelock Place  501, Singapore 238880, Singapore Singapore",-nat7580-,2-Apr-13,we love vietnamese noodle soup. and this place is memorable for  ,4.0
Nam Nam Noodle Bar,"Wheelock Place #B2-02 Wheelock Place  501, Singapore 238880, Singapore Singapore",Lovely_angel006,9-Mar-13,"I cant help but be attracted to the smell coming from the Nam nam noodles bar at Raffles city outlet, basement level everytime i pass by there. It really smells great from the outside that you wanna go inside and try their food. Its not expensive in my opinion as you can eat a bowl of pho for less than $10. Choices wise... not alot of options. As for the taste.... the soup was yummy if you like sweet and sour based soup. As for the noodles and ingredients... it was quite normal. I ordered Sliced Chicken Pho and the chicken was abit dry to me. So overall, its normal to me.",3.0
Nam Nam Noodle Bar,"Wheelock Place #B2-02 Wheelock Place  501, Singapore 238880, Singapore Singapore",UrbanSheep,7-Mar-13,"I had heard a lot about this new Vietnames noodle bar and decided to try it out with my husband. We went in on a week day for lunch ordered the set meal which comprised 2 vegetarian summer rolls, a bowl of beef noodles in a broth and a drin ",2.0
Nam Nam Noodle Bar,"Wheelock Place #B2-02 Wheelock Place  501, Singapore 238880, Singapore Singapore",MICHAELJC59,26-Feb-13,"We wandered in here because of the queue we spotted and we so lad we did . A Bowl of Pho and a curry , some Viet Beers and we were hooked. do yourself a favour and get to Raffles City to try this place- they queue for a reason!!!",5.0
Nam Nam Noodle Bar,"Wheelock Place #B2-02 Wheelock Place  501, Singapore 238880, Singapore Singapore",rolandSingapore,18-Feb-13,"This is by far the best Pho in Singapore for the price range. it is, however of the Hanoi style, which incidentally, is the original pho. Rich soup stock and the beef is served raw, unless otherwise noted,",5.0
Nam Nam Noodle Bar,"Wheelock Place #B2-02 Wheelock Place  501, Singapore 238880, Singapore Singapore",NicoleChung,11-Feb-13,"I was hoping to try the banh mi but the restaurant didn't have a single one today, I have to wait until next Monday to try... As a result, I decided to order a noodle take-away instead, something I haven't tried yet.. It wasn't because I was being adventurous, but because the Pho beef combination, dry yellow curry duck noodles and dry stewed beef noodles were all apparently sold out at close to 4pm on a public holiday. Already, I wasn't too impressed. So, I ordered the Quang style egg noodles which I will never ever buy again. The 3 prawns were a little tough, I'm suspecting they were cooked more than once... Regardless, they were definitely overcooked. The noodles tasted like the local (Singaporean) 'mee pok' but without the springiness. There was barely any flavour to the sauce presuming there was some. Lastly, the one miserly pork rib added, though tasty, was but one miserly piece maybe 2.5inches long, 1 inch wide and an inch thick (bone included). Please note that I didn't wait long to eat this take-away lest it be thought that I had allowed the once fresh bowl of dry noodles to go cold. It was only 5 minutes later that I ate my take-away, in my car. In addition to the disappointing bowl of egg noodles, I had ordered an iced coffee with condensed milk for S$2.50. It tasted so-so and there wasn't much of it to drink anyway. Most of the plastic take-away cup, or should I say 90% of the cup, was ice. There was SO much ice that the, I would presume, hot coffee that was initially brewed then poured into the cup filled with ice, wasn't able to melt even a quarter of the ice... I will still go back to give the sandwich a try since I'm craving for a banh mi to see if their banh mi is as authentic as the ones sold in Vietnam.",2.0
Nam Nam Noodle Bar,"Wheelock Place #B2-02 Wheelock Place  501, Singapore 238880, Singapore Singapore",BlueGT,11-Feb-13,"This review is for the Raffles City location. The Pork Belly Bahn Mi is quiet good however the ""5-spice part"" and meat was quiet light so okay value for the price ($5.90). The Combination Beef Pho ($9.90), was also decent and comparable to what you can get in Vietn ",3.0
Nam Nam Noodle Bar,"Wheelock Place #B2-02 Wheelock Place  501, Singapore 238880, Singapore Singapore",tze lyn n,28-Jan-13,"This place is a trendy cafe for quick bite and friendly for the pocket. The food is tasty, nice vietnamese coffee and do note that do not expect fine dining service. The do have great selection of vietnamese sauce to choose from and you can watch the staff preparing food and beverage at the count ",3.0
Nam Nam Noodle Bar,"Wheelock Place #B2-02 Wheelock Place  501, Singapore 238880, Singapore Singapore",LamN_12,27-Jan-13,"The broth for the pho is pretty good and served piping hot (which is not easy to do). The banh mi is too skimpy on the meat (and unlike for the pho you can't add more meat by paying more. They should replace the bread (which is authentic - like they bake it in Vietnam) with something more crunchy (but then it may slow down service). What is great is in spite of the queue being almost always long, turnover is fast so you rarely have to wait that long (and don't feel like being pushed out either). Very good value.",4.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",N21dx,27-Dec-20,"The food is superb, especially the Peek Gai Sod Sai (Boneless Chicken Wing stuffed with Minced Chicken & Herbs) and the king prawn with chili(i actually wanted the chili crab but it was not available, the staff recommended the chili prawn). It was very good. You need to try their ice-blended lychee with mint, it was so good, i drank one and ordered one more to take away. Other dishes that we had, tom yum seafood/chicken and the appetizer platter was decent. The green curry chicken was very rich and the deep fried garoupa was crispy and juic ",5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",AnnT331,17-Mar-20,"Had a fabulous meal at Rennthai, we had an entree of chicken skewers, deliciou ",5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",highmyope1955,3-Mar-20,"One has to be careful if one wants to eat at the Rennthai and eat outside. It is in a row of restaurants and it's easy to sit at the wrong table! We went inside and had a delicious lunch. We chose the same and had a glass of wine apiece. The prawns were delicious, plump and succulent. So often they are not like th ",5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",Sunshine760116,25-Feb-20,"After a nice long walk time for lunch always love my Thai food they had a nice combo deal lunch , tomyum soup and a phad Thai and a very nice refreshing lemon drink for only 15 $",4.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",KervyP,28-Jan-20,"The food and ambient are great! We enjoyed authentic thai food.

Anna our server was fantastic as well! I couldnt ask for more!",5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",pksolecki,23-Jan-20,"We had dinner here with another couple on a busy evening. The restaurant has modern decor and is located on the West Bank of the river, just across from the Quay and a few steps from the bridge. The service was pretty quick and fairly friendly. They have a nice, wide selection of Thai dishes. The food was well prepared, tasty and in good portions. All in all, it was a good, solid dinner. ",4.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",StevenH0901,1-Jan-20,We were 3 persons and were served separately. The first person finishes and the last got served. Also the prawn was not totally cooked,2.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",angadsinggg,31-Dec-19,One of the best Thai restaurants in Singapore. Must go here. The food is amazing and delicious. Good time to go there would be in the night with your family or friends. Worth a visit!!!,5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",mangkaru,31-Dec-19,The food was excellent and authentic. Service was also top class during the busy new years eve. Kudos to Christy.,5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",Cheadleblade,11-Nov-19,"Very good Thai meal & great service all overlooking the Singapore River, Best Thai restaurant in Clarke Quay.",4.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",Road292145,9-Nov-19,The food and presentation at this restaurant was excellent.  The green curry was one of the best I have eaten.,5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",buhayOFW19,6-Nov-19,this lady named Anna who is working in rennthai is excellent in customer service and the food they served is amazingly deliciou ,4.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",sidharthbansal85,3-Nov-19,Best food we had in Singapore. I am in Singapore with wife and 6 year old daughter. Had the best food here. Strongly recommend!,5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",meltasin,30-Oct-19,"services are very good”We had a delicious Thai dinner with a beautiful river view! Christy our server was very friendly , efficient and caring! Great place to eat",5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",hafizurrahman00,30-Oct-19,great! the food is so delicious and tasty I never forget the test of food .anyone can visit here. the service of this restaurant is so good.,5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",Trip744853,29-Oct-19,"We had a delicious Thai dinner with a beautiful river view! Christy our server was very friendly , efficient and caring!
Great place to eat dinner, we would come back in a heart beat!",5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",young p,27-Oct-19,Wow! That is all I can say after visiting this restaurant! It is my first time to come here and to my surprise the food were really great and tasty. I will come back again and tell my friends to try and have a seat in this awesome restaurant.,5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",issamlabiad,26-Oct-19,just for information that i like this place 100/100 food is testy . the food is hot weath spicess thats mean you well enjoit . try and tell more,5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",erinchu16,25-Oct-19,"I'd like to thank one of the staff named ""Anna"" for a great service. She was very patient and helpful when I cannot decide which food I should order and she recommend me one of the signature dish which is the ""green curry"" with steamed rice. It was very delicious.. 超級好味!! 正嘢.. 多謝",5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",Rosh P,24-Oct-19,Fantastic food!! Green Curry and Pad Thai is a must! Had other meals but wasn't able to take a photo because we were enjoying everything on the table. Must try resto in the area.,5.0
RENNthai,"3D, River Valley Road #01-05, Singapore 179023 Singapore",hello3232,23-Oct-19,"At Clarke Quay, Renn Thai has a super location and delicious authentic food. We enjoyed our 25th Anniversary there and recommend you try this place out.",4.0
